time,jet_speed
2005-07-22,5.992039203643799
2005-07-23,6.631924152374268
2005-07-24,5.761102676391602
2005-07-25,5.89279842376709
2005-07-26,4.9292311668396
2005-07-27,3.466186046600342
2005-07-28,7.467953205108643
2005-07-29,10.89757251739502
2005-07-30,9.20901870727539
2005-07-31,8.920403480529785
2005-08-01,8.240835189819336
2005-08-02,8.75523853302002
2005-08-03,9.48496150970459
2005-08-04,7.670255184173584
2005-08-05,8.15785026550293
2005-08-06,6.422163486480713
2005-08-07,6.637624263763428
2005-08-08,1.602892279624939
2005-08-09,4.713385105133057
2005-08-10,4.761585712432861
2005-08-11,3.9770612716674805
2005-08-12,4.348198413848877
2005-08-13,5.754780292510986
2005-08-14,7.168259620666504
2005-08-15,6.357300758361816
2005-08-16,6.224477291107178
2005-08-17,5.643218517303467
2005-08-18,3.9576098918914795
2005-08-19,6.286542892456055
2005-08-20,3.8614120483398438
2005-08-21,5.844351768493652
2005-08-22,7.301907062530518
2005-08-23,7.603524208068848
2005-08-24,3.535269021987915
2005-08-25,7.910257339477539
2005-08-26,6.858443260192871
2005-08-27,6.3249101638793945
2005-08-28,5.584010601043701
2005-08-29,7.627828121185303
2005-08-30,8.530111312866211
2005-08-31,7.852067947387695
2005-09-01,8.502721786499023
2005-09-02,9.056927680969238
2005-09-03,10.777802467346191
2005-09-04,11.78376579284668
2005-09-05,12.593703269958496
2005-09-06,11.985310554504395
2005-09-07,10.923519134521484
2005-09-08,7.982861518859863
2005-09-09,12.954108238220215
2005-09-10,9.95075798034668
2005-09-11,8.695551872253418
2005-09-12,9.240300178527832
2005-09-13,8.879427909851074
2005-09-14,9.486328125
2005-09-15,10.367912292480469
2005-09-16,10.801605224609375
2005-09-17,11.970203399658203
2005-09-18,11.457261085510254
2005-09-19,9.666848182678223
2005-09-20,8.837435722351074
2005-09-21,6.982789993286133
2005-09-22,7.260644912719727
2005-09-23,9.124588966369629
